0,15,35.5667,40.6867,-1,0,0,1,3,-3,4,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.7,15,35.5667,40.6867,-1,1,0,1,6.5,-3.5,1.8,4.8,0.8,0,0.6,0.6,0.2,0.4,0,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.78,15,35.5667,40.6867,-1,0,0,1,0.816667,3.38333,2.5,3.83333,0,0,0.166667,0.166667,0,0,0,1.33333,1.66667,0,0.5,0,0,0,0,0,4.88793,0.00670525,0,0,0.167624,0.00670501,0,0,0,0.107281,0.107281,0,0.0603449,0,0,0,0,0,1,1,-1000
0.23,15,35.5667,40.6867,-1,0,0,1,3.77857,1.72143,1.21429,2.78571,0.0714286,0,0.357143,0.642857,0.0714286,0.285714,0,2.42857,1.71429,0.0714286,0.214286,0,0,0,0,0,0.100796,1.35507,0.0111991,0,0.907124,0.907124,0.0111991,0.179185,0,0.716744,1.11992,0.0111991,0.100792,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,2.4,-2.4,1.88889,3.77778,0,0,0,0.666667,0.111111,0.111111,0,1.44444,1.44444,0,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,4.28462,-4.28462,0.769231,2.53846,0.0769231,0.0769231,0.384615,0.384615,0.153846,0.230769,0,1.76923,1.23077,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
1.38,15,35.5667,40.6867,-1,1,0,1,4.775,2.025,1.375,2.75,0,0.125,0.125,0.25,0,0,0,2.75,1,0,0,0,0,0,0,0,6.22666,11.9375,0,1.80536,0.0368441,7.22145,0,0,0,1.32639,9.4321,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,1.7,-1.7,0.888889,1.44444,0,0.111111,0.333333,0.444444,0.111111,0.111111,0,0.222222,0.666667,0,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,2.2,-2.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,15,35.5667,40.6867,-1,0,0,1,0.625,-0.625,0.75,2.75,0,0,0.25,0.5,0,0.25,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-0.25,6,38.2133,31.4667,0,1,0,0,3.54286,-0.64286,1.35714,2,0,0,0.0714286,0.0714286,0,0,0,2.42857,1.28571,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
3.17,6,38.2133,31.4667,0,0,0,0,2.83333,13.1667,1,2.41667,0.25,0,0.0833333,0.5,0.166667,0.5,0,1.25,1.83333,0,0.25,0.0833333,0,0,0,0,0,0.0732234,0.659018,0,0.00149437,0.0537974,0.149437,0.0537974,0,0.0134493,1.0102,0,0.121044,0.00149437,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,1,0,0,4.64615,-4.64615,2.30769,3.92308,0.230769,0,0.769231,0.615385,0.153846,0.153846,0.0769231,1,0.538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-1.3,6,38.2133,31.4667,0,1,0,0,0.35,-0.35,0.25,1.875,0,0,0.125,0.5,0,0,0,0.625,1,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-0.36,6,38.2133,31.4667,0,0,0,0,2.15556,-2.15556,0.666667,0.555556,0,0,0,0,0,0.111111,0,1.33333,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,2.1125,-2.1125,1.125,0.875,0,0,0.5,0.125,0.125,0,0,0.5,0.75,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,1.05,-1.05,0.666667,1.16667,0,0,0.5,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.17,6,38.2133,31.4667,0,0,0,0,0.15,0.45,0,1,0,0,0,0.5,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333,0,0,0,0.0833333,0.75,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,6,38.2133,31.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-1.02,6,38.2133,31.4667,0,1,0,0,5.60667,-4.50667,1.06667,3.93333,0.133333,0,0.333333,0.933333,0.133333,0,0,2.66667,0.933333,0.0666667,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-0.76,4,40.3333,30.0133,0,0,0,1,-0.366667,0.066667,0.333333,0.666667,0,0,0.333333,0,0,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0.5,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0.06,4,40.3333,30.0133,0,1,0,1,2.73333,-2.73333,0.733333,3.33333,0.0666667,0,0.133333,0.0666667,0.0666667,0,0,1.6,0.533333,0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,1.4,-1.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
-1.45,4,40.3333,30.0133,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,1,0,1,1.3,-1.3,0.285714,0.714286,0,0,0,0,0.142857,0,0,0.428571,0.428571,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0.01,4,40.3333,30.0133,0,0,0,1,1.4,-1.4,0.8,3.8,0.0666667,0,0,0.133333,0,0.2,0,1.4,0.866667,0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,-0.9,0.9,3,2.5,0,0,0,0.5,0,0.5,0,0,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,5.23333,-5.23333,2.5,2.5,0.333333,0,0.166667,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0.4,-0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,-0.3,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
2,4,40.3333,30.0133,0,1,0,1,5.46,7.84,1.33333,3.86667,0.0666667,0.133333,0.533333,0.6,0.4,0,0,1,0.866667,0,0.133333,0,0,0,0,0,0.309527,0.523099,0.00309524,0.523096,0.198095,0.250714,0.250714,0,0,0,0.523096,0,0.0123809,0,0,0,0,0,0,1,-1000
0.22,4,40.3333,30.0133,0,1,0,1,3.4125,-1.9125,2.25,5.375,0.125,0.125,0.5,0.75,0.125,0.25,0,1.25,1.375,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0,4,40.3333,30.0133,0,0,0,1,1.575,-1.575,1.25,1.75,0,0,0,0.5,0,0,0,1.25,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1000
0.43,7,28.22,32.0133,0,1,0,0,3.3,0,3,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0.344444,-0.344444,0.888889,1.44444,0,0.111111,0.111111,0.222222,0,0,0,0.333333,0.888889,0,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-0.53,7,28.22,32.0133,0,0,0,0,0.533333,-1.73333,0,2,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0.909091,-0.909091,1.18182,2.27273,0,0,0.272727,0.363636,0,0,0,1,1.72727,0,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,1,0,0,2.11429,-2.11429,1.42857,3.71429,0.142857,0,0.142857,0.142857,0,0,0,2.07143,3.07143,0,0.214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,1.77143,-1.77143,1.14286,2.42857,0.142857,0,0.142857,0.571429,0,0.142857,0,0.857143,0.857143,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,1.72222,-1.72222,1.11111,2.22222,0.111111,0,0.333333,0.666667,0,0,0,1,1.55556,0,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.41,7,28.22,32.0133,0,1,0,0,1.16667,0.93333,0,0.666667,0,0,0.333333,0.333333,0,0,0,0.666667,0.666667,0,0,0,0,0,0,0,0,0.13889,0,0,0.55556,0.55556,0,0,0,0.13889,2.22224,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.26,7,28.22,32.0133,0,0,0,0,1.175,-0.675,0.916667,1.75,0,0,0.166667,0.0833333,0,0,0,1.33333,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,7,28.22,32.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.62,7,28.22,32.0133,0,1,0,0,2.64167,-0.64167,1.41667,2.75,0.0833333,0,0.416667,0.5,0.166667,0.5,0,1,1.25,0,0.0833333,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.24,20,19.0867,44.6533,0,1,0,1,1.50714,-0.20714,0.357143,3.35714,0.0714286,0,0,0.357143,0,0.0714286,0,1.85714,1.35714,0,0.357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,0.25,-0.25,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,1.775,-1.775,2,2,0,0,0.25,0.5,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,2.775,-2.775,2,2.625,0,0.125,0,0.375,0,0,0,1.5,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0,20,19.0867,44.6533,0,0,0,1,0.466667,-0.466667,0.666667,0.333333,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
-0.52,20,19.0867,44.6533,0,0,0,1,3.08,-3.08,0.9,2.2,0,0,0,0.2,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
-1.32,20,19.0867,44.6533,0,1,0,1,1.6,-6.1,1.18182,5.09091,0,0,0.727273,1.27273,0.0909091,0.727273,0.0909091,1.18182,1.54545,0,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1000
0.6,20,19.0867,44.6533,0,1,0,1,1.01,3.69,0.7,2.4,0,0,0.4,0.3,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0.462575,1.57659,0,0,0.700705,0.0246341,0,0,0,0.043794,0.0684282,0,0,0,0,0,0,0,1,0,-1000
0.83,20,19.0867,44.6533,0,1,0,1,3.57,0.33,0.7,2.8,0,0,0.2,0.2,0,0,0,2.6,1.4,0,0,0,0,0,0,0,0.973636,15.5782,0,0,0.432727,0.432727,0,0,0,1.73091,1.73091,0,0,0,0,0,0,0,1,0,-1000
0,14,20.1933,38.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0.685714,-0.685714,0.571429,3.57143,0,0,0.142857,0.142857,0.142857,0,0,0.428571,0.714286,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0.82,-0.82,0.8,3,0,0,0,0.4,0,0,0,1.2,1.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
3,14,20.1933,38.4,4,1,0,0,5.43333,9.36667,0,2.33333,0.333333,0,0,0.333333,0.333333,0,0,2,2.33333,0,0.333333,0,0,0,0,0,0,0.064451,0.257809,0,0,0.0644522,0.257809,0,0,0,0.064451,0,0.0644522,0,0,0,0,0,1,1,-1000
-1.47,14,20.1933,38.4,4,1,0,0,1.66154,-1.66154,0.923077,2.07692,0.0769231,0,0.153846,0.0769231,0,0,0,1.92308,2.38462,0,0.230769,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.72,14,20.1933,38.4,4,1,0,0,2.34615,-2.34615,1.38462,4,0.0769231,0,0.615385,0.0769231,0,0,0,1.69231,1.53846,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,-0.1625,0.1625,1,3.25,0,0,0.25,0.25,0.125,0,0,0.375,2,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
-0.63,14,20.1933,38.4,4,0,0,0,-0.15,-0.15,0.5,2.5,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.25,2.25,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,-2.65,2.65,2.5,0.5,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,14,20.1933,38.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0.68,14,20.1933,38.4,4,0,0,0,2.3,1.1,0.5,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0.522727,0,0,0,0,0,0,0,0,0.522727,0,0,0,0,0,0,0,0,1,1,-1000
3.32,10,31.0533,29.9067,1,1,0,1,2.50714,11.3929,2.28571,3.57143,0.0714286,0,0.428571,0.928571,0.214286,0.571429,0.0714286,0.714286,1.64286,0,0.285714,0,0,0,0,0,0.112278,2.80692,0.00112277,0,0.0718572,0.189747,0.135855,0.0718572,0.00112277,0.363776,0.593946,0,0.0179642,0,0,0,0,0,1,1,-1000
0,10,31.0533,29.9067,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
0,10,31.0533,29.9067,1,0,0,1,2.46,-2.46,0.8,2.2,0,0,0,0,0,0,0,2.6,2.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1000
